tweet,class,date_posted
"Closed due to accident in Downtown on Hwy 288 S Fwy Inbound at 69 SW Fwy and before I-45, stopped traffic back to Holcombe traffic",0,2017-12-08 12:32:23+00:00
"Closed due to accident in Bellaire on 610 W Lp SB at 69 The SW Fwy and before Fournace, stopped traffic back to I-10 The Katy Fwy traffic",0,2017-12-08 12:32:23+00:00
"Closed due to accident in Bellaire on 610 W Lp SB at 69 The SW Fwy and before Fournace, stopped traffic back to Woodway traffic",0,2017-12-08 12:24:35+00:00
"Closed due to accident in Downtown on Hwy 288 S Fwy Inbound at 69 SW Fwy and before I-45, stopped traffic back to Macgregor traffic",0,2017-12-08 12:08:37+00:00
"Closed due to accident in Bellaire on 610 W Lp SB at 69 The SW Fwy and before Fournace, stopped traffic back to Post Oak Blvd. traffic",0,2017-12-08 12:08:37+00:00
Exit ramp closed due to ice in NwSide on US-290 EB at The W Sam Houston Tollway traffic ,0,2017-12-08 12:06:57+00:00
"Closed due to accident in Bellaire on 610 W Lp SB at 69 The SW Fwy and before Fournace, stopped traffic back to San Felipe traffic",0,2017-12-08 11:52:37+00:00
"Closed due to accident in Downtown on Hwy 288 S Fwy Inbound at 69 SW Fwy and before I-45, stopped traffic back to Southmore traffic",0,2017-12-08 11:50:23+00:00
Closed due to accident in Downtown on Hwy 288 S Fwy Inbound at 69 SW Fwy and before I-45 traffic ,0,2017-12-08 11:21:55+00:00
Closed due to accident in Brookshire on I-10 WB between Peach Rdg Rd and Bartlett Rd traffic ,0,2017-12-08 10:02:27+00:00
Closed due to accident in Waller on I-10 WB between Peach Rdg Rd and Bartlett Rd traffic ,0,2017-12-08 10:01:55+00:00
All lanes closed for an accident in Harris on Fm 2920 WB between Hufsmith Kohrville Rd and Cherry St traffic ,0,2017-12-08 01:08:27+00:00
Hov lane closed for stalled metro bus in Harris on I-45 N Fwy Outbound between Cavalcade and The 610 N Lp traffic ,0,2017-12-07 00:11:32+00:00
Accident. managed lanes closed due to accident at gessner in Harris on I-10 Katy Fwy EB between Gessner and Bunk... ,0,2017-12-06 18:07:40+00:00
Closed due to accident in Angleton on Hwy 288 SB between Hwy 35 and S. Walker St. traffic ,0,2017-12-06 04:48:26+00:00
Lanes reopened. earlier closure due to southbound accident in SouthSide on Hwy 288 S Fwy Inbound at The S Sam H... ,0,2017-12-04 18:28:05+00:00
Closed due to accident at the south sam houston tollway in Harris on Hwy 288 S Fwy SB from Almeda Genoa to Mchard traffic,0,2017-12-04 16:47:50+00:00
"Closed due to accident in SouthSide on Hwy 288 S Fwy SB after The S Sam Houston Tollway, stopped traffic back to Almeda Genoa traffic",0,2017-12-04 16:46:12+00:00
"Closed due to accident in SouthSide on Hwy 288 S Fwy SB at The S Sam Houston Tollway, stopped traffic back to Almeda Genoa traffic",0,2017-12-04 16:42:23+00:00
"Closed due to accident in SouthSide on Hwy 288 S Fwy SB approaching The S Sam Houston Tollway, stopped traffic back to Almeda Genoa",0,2017-12-04 16:42:18+00:00
Closed due to road construction in NwSide on 290 NW Fwy WB between W Rd. and Eldridge traffic ,0,2017-12-04 02:15:01+00:00
Closed due to road construction in NorthSide on 45 N Fwy NB between I-10 and Quitman traffic ,0,2017-12-04 02:15:01+00:00
Closed due to road construction in Downtown on I-10 Katy Fwy WB between I-45 and Taylor traffic ,0,2017-12-04 02:14:30+00:00
"Closed due to road construction in NorthSide on 45 N Fwy NB between I-10 and Quitman, stopped traffic back to 69 traffic",0,2017-12-03 20:14:41+00:00
"Closed due to road construction in Downtown on I-10 Katy Fwy WB between I-45 and Taylor, stopped traffic back to 69 Eastex Fwy traffic",0,2017-12-03 18:49:19+00:00
"Closed due to road construction in NwSide on 290 NW Fwy WB between W Rd. and Eldridge, stopped traffic back to The W Sam Houston Tollway",0,2017-12-03 17:02:38+00:00
"Closed due to road construction in NorthSide on 45 N Fwy NB between I-10 and Quitman, stopped traffic back to 69 traffic",0,2017-12-03 16:24:44+00:00
"Closed due to road construction in NwSide on 290 NW Fwy WB between W Rd. and Eldridge, stopped traffic back to Jones Rd. traffic",0,2017-12-03 14:42:42+00:00
Closed due to road construction on Hwy 288 NB between Reed Rd. and The S Lp traffic ,0,2017-12-03 11:20:51+00:00
Closed due to road construction in NorthSide on 45 N Fwy NB between I-10 and Quitman traffic ,0,2017-12-03 11:16:12+00:00
Closed due to road construction in Downtown on I-10 Katy Fwy WB between I-45 and Taylor traffic ,0,2017-12-03 11:13:06+00:00
Closed due to road construction in NwSide on 290 NW Fwy WB between W Rd. and Eldridge traffic ,0,2017-12-03 11:11:33+00:00
"Closed due to accident in Richmond on SW Fwy SB near Williams Wy Boulevard, stopped traffic back to University Blvd, delay of 30 mins",0,2017-12-02 13:15:13+00:00
"Closed due to accident in Richmond on SW Fwy SB near Williams Wy Boulevard, stopped traffic back to University Blvd traffic",0,2017-12-02 13:08:02+00:00
Closed due to accident in LeagueCity on I-45 SB between FM 518 and Calder traffic ,0,2017-12-02 12:55:42+00:00
Closed due to accident in BushAirport on Beltway 8 EB between John F Kennedy Blvd and Vickery Dr traffic ,0,2017-12-02 10:22:11+00:00
Closed due to accident in LeagueCity on I-45 SB between FM 518 and Calder traffic ,0,2017-12-02 08:21:01+00:00
Closed due to accident in EastSide on I-10 EB between Gellhorn and The E Lp traffic ,0,2017-12-02 07:17:11+00:00
Closed due to accident in SwSide on US-69 SB between Bellaire Blvd and Fondren traffic ,0,2017-12-02 04:29:24+00:00
Closed due to accident in SwSide on US-69 SB between Kirby Dr and Buffalo Speedway traffic ,0,2017-12-01 08:53:52+00:00
"Accident involving an 18-wheeler. all mainlanes closed. in EastSide on I-10 Baytown E Fwy Inbound at The E Lp, ... ",0,2017-11-30 13:59:20+00:00
Closed for rollover accident in Bellaire on 610 W Lp frontage Rd NB between Bellaire and Fournace traffic ,0,2017-11-29 19:19:46+00:00
"Closed due to accident in WestSide on I-10 Katy Fwy Outbound approaching The W Lp to Silber, stopped traffic back to Shepherd traffic",0,2017-11-28 22:19:35+00:00
Vehicle with too tall load hit the over pass. freeway closed. in Downtown on I-10 katy Fwy Inbound between Taylor and I-45 traffic,0,2017-11-28 22:12:21+00:00
Vehicle with too tall load hit the over pass. freeway closed. in Downtown on I-10 katy Fwy Inbound approaching I-45 traffic,0,2017-11-28 22:11:42+00:00
Exit ramp closed in MemorialPark on 610 W Lp NB at I-10 The Katy Fwy traffic ,0,2017-11-28 19:56:57+00:00
"Closed due to accident in WestSide on I-10 Katy Fwy Outbound approaching The W Lp to Silber, stopped traffic back to Shepherd traffic",0,2017-11-28 18:13:52+00:00
"Closed due to accident in WestSide on I-10 Katy Fwy Outbound approaching The W Lp to Silber, stopped traffic back to Heights traffic",0,2017-11-28 17:31:52+00:00
"Closed due to accident in WestSide on I-10 Katy Fwy Outbound approaching The W Lp to Silber, stopped traffic back to Studemont traffic",0,2017-11-28 16:56:55+00:00
"Closed due to accident in WestSide on I-10 Katy Fwy Outbound approaching The W Lp to Silber, stopped traffic back to Taylor traffic",0,2017-11-28 16:31:01+00:00
"Closed due to accident in WestSide on I-10 Katy Fwy Outbound approaching The W Lp to Silber, stopped traffic back to I-45 traffic",0,2017-11-28 15:12:40+00:00
"Closed due to accident in WestSide on I-10 Katy Fwy Outbound approaching The W Lp to Silber, stopped traffic back to I-45, delay of 45 mins",0,2017-11-28 15:03:51+00:00
Exit ramp closed in MemorialPark on 610 W Lp SB at I-10 The Katy Fwy traffic ,0,2017-11-28 15:01:40+00:00
Exit ramp closed in MemorialPark on 610 W Lp NB at I-10 The Katy Fwy traffic ,0,2017-11-28 14:40:00+00:00
"Closed due to accident in Angleton on Hwy 288 SB between Hwy 35 and CR-44, stopped traffic back to TX-288-BR traffic ",0,2017-11-27 02:53:50+00:00
Several METROBus routes detoured Jan 13-14 due to pre/post race closures for the Chevron Houston Marathon. Full details:  ^R,0,2017-12-27 22:39:41+00:00
The collision blocking 290 Northwest Freeway HOV near the 610 Loop has been cleared. The lane will remain closed for the a.m. commute and re-open at 1 p.m. ^B,0,2017-12-14 16:32:39+00:00
"Yes - at this time, we anticipate they will remain closed throughout the morning commute. ^B",0,2017-12-08 16:02:33+00:00
"It's running, but delays are to be expected due to current weather conditions. Additionally, the HOV lanes are currently closed. ^A",0,2017-12-08 12:20:53+00:00
"Yes, but delays are to be expected due to current weather conditions. Additionally, the HOV lanes are currently closed. ^A",0,2017-12-08 11:51:28+00:00
A bus on the METROBus102 route is disabled at I-45 HOV/Cavalcade due to brake issues. HOV Lane closed. Need another way?  ^R,0,2017-12-07 00:00:03+00:00
"The I-45 N HOV Lane is closed due to a stalled vehicle on the I-45 North HOV Lane. METROBus routes 102, 202, 204, 212 and 283 may incur delays. ^A",0,2017-12-06 12:39:21+00:00
290 Northwest Freeway HOV lane is CLOSED due to stalled vehicle near Fairbanks N. Houston. We apologize for the delay and are working to move the vehicle. ^B,0,2017-12-04 16:20:27+00:00
There's a second stalled vehicle. I would anticipate that the lane will remain closed through the morning commute. ^B,0,2017-12-04 16:18:48+00:00
The 290 Northwest Freeway HOV lane is temporarily CLOSED as we work to remove a stalled vehicle from the lane. Please use the main lanes as an alternate. ^B,0,2017-12-04 14:37:38+00:00
"METROBus routes 214, 216 and 217 may incur delays due to the temporary closure of the US-290 W to facilitate the removal of a stalled vehicle. ^A",0,2017-12-01 13:24:22+00:00
METROBus6 route SB will be detoured 11/17 - 11/22 due to nightly closure of Aldine Westfield/Beltway 8. Full details at  ^R,0,2017-11-17 20:37:36+00:00
"METROBus45 route will be detoured during nightly closure of W Tidwell/Hwy 290, 11/17 - 11/22. Full details at  ^R",0,2017-11-17 20:29:31+00:00
A  event will impact Southwest Freeway HOV/HOT service hours on 11/20. The inbound lane will close two hours early beginning at 9 a.m. Monday. Learn more at  ^R,0,2017-11-17 02:05:45+00:00
METROBus84 SB route will be detoured from 11/17 to 11/19 due to road closure. Details:  ^R,0,2017-11-14 20:20:25+00:00
Our Park/Ride routes were delayed due to closure of the 290 HOV lane. There were several incidents on the lane causing delays ^R,0,2017-11-01 21:49:39+00:00
290 HOV Lane is closed at Northwest TC and Hempstead due to non-METRO wreck near Beltway. A wrecker is en route to clear the scene. ^R,0,2017-10-31 22:09:23+00:00
An overturned vehicle on 45 N HOV/N Shepherd is causing delays. The lane will temporarily close from downtown to Crosstimbers. ^R,0,2017-10-26 22:25:39+00:00
METROBus84 route will be detoured from 9 pm on 10/20 to 7 am on 10/21 due to Fannin St closure. Full details at  ^R,0,2017-10-16 22:37:29+00:00
"Due to police activity. the Kelley exit on the US-59 North HOV Lane is currently closed. METROBus 255, 256 and 257 may incur delays. ^A",0,2017-10-11 13:37:32+00:00
Several METROBus routes delayed due to stalled vehicle at 290 HOV/Tidwell. Lane closed at Northwest Transit Center and Hempstead. ^R,0,2017-10-09 22:40:02+00:00
UPDATE: 290 HOV closed due to stall on the lane near Hollister. We'll post updates as available. ^R,0,2017-09-20 22:36:52+00:00
I-10 between I-45/U.S. 59 will be closed beginning 9/22 at 9 p.m. thru 9/25 at 5 a.m. See affected routes:  ^R,0,2017-09-19 22:25:50+00:00
"A technical discussion from SPC as they and we watch action to our northwest. Cliff's Notes: Storms aren't severe now, but there is a little potential for them to become stronger tonight. We'll be watching them closely for changes",0,2017-12-19 22:51:47+00:00
"No, nothing close to that. Not much agreement in the models yet making forecast tricky, but could potentially be a dreary start to next week",0,2017-10-15 22:45:47+00:00
An Autumn sunrise or at least getting close. houwx,0,2017-10-11 12:09:46+00:00
Today will be close to a repeat of yesterday with high temperatures in the low 90s and perhaps an isolated shower. houwx bcswx txwx,0,2017-09-23 11:12:05+00:00
"Before data went missing, gauge might have peaked around 128.05 close to 7 PM on 8/27. Data after that (possible higher peak?) is missing.",0,2017-09-15 00:24:38+00:00
FORT BEND COUNTY: Map of road closures. Do not drive through flooded roads! Harvey houwx txwx,0,2017-08-30 01:51:21+00:00
Here's a link to the hydrograph closest to you.  Contact local officials about evacuations,0,2017-08-29 06:24:41+00:00
Brazoria County Road Closures houwx txwx Harvey,0,2017-08-29 05:03:51+00:00
We are regularly measuring rain totals and then emptying the gauge when it gets close to capacity.,0,2017-08-27 16:34:04+00:00
